Days,Stock Price
935,6
936,5
937,7
938,6
939,7
940,7
941,6
942,6
943,6
944,7
945,9
946,10
947,9
948,7
949,9
950,11
951,12
952,10
953,10
954,8
955,8
956,8
957,8
958,7
959,6
960,7
961,6
962,7
963,5
964,3
965,4
966,3
967,2
968,4
969,6
970,4
971,4
972,2
973,4
974,6
975,7
976,5
977,3
978,3
979,1
980,0
981,1
982,2
983,1
984,-1
985,-3
986,-2
987,0
988,2
989,1
990,-1
991,0
992,2
993,1
994,-1
995,-3
996,-1
997,0
998,-1
999,0
1000,1
1001,2
1002,2
1003,0
1004,1
1005,1
1006,3
1007,4
1008,6
1009,7
1010,6
1011,4
1012,3
1013,5
1014,7
1015,9
1016,9
1017,9
1018,10
1019,9
1020,8
1021,10
1022,12
1023,10
1024,8
1025,7
1026,5
1027,4
1028,4
1029,6
1030,8
1031,8
1032,8
1033,10
1034,10
1035,10
1036,9
1037,10
1038,11
1039,11
1040,10
1041,12
1042,14
1043,12
1044,10
1045,11
1046,13
1047,13
1048,14
1049,14
1050,16
1051,18
1052,19
1053,17
1054,19
1055,17
1056,19
1057,19
1058,18
1059,17
1060,16
1061,17
1062,15
1063,16
1064,16
1065,16
1066,17
1067,15
1068,16
1069,15
1070,17
1071,16
1072,16
1073,17
1074,16
1075,16
1076,16
1077,16
1078,16
1079,16
1080,16
1081,15
1082,14
1083,14
1084,15
1085,15
1086,16
1087,16
1088,18
1089,17
1090,15
1091,13
1092,12
1093,10
1094,9
1095,7
1096,5
1097,7
1098,7
1099,8
1100,8
1101,7
1102,6
1103,8
1104,6
1105,4
1106,5
1107,7
1108,7
1109,5
1110,6
1111,8
1112,7
1113,9
1114,9
1115,7
1116,6
1117,6
1118,8
1119,9
1120,10
1121,8
1122,9
1123,9
1124,7
1125,6
1126,6
1127,4
1128,4
1129,2
1130,0
1131,-1
1132,0
1133,2
1134,0
1135,1
1136,3
1137,5
1138,7
1139,6
1140,5
1141,7
1142,6
1143,7
1144,8
1145,6
1146,4
1147,4
1148,4
1149,6
1150,4
1151,4
1152,3
1153,1
1154,0
1155,0
1156,2
1157,4
1158,6
1159,5
1160,4
1161,4
1162,5
1163,7
1164,6
1165,4
1166,2
1167,0
1168,-1
1169,-2
1170,-3
1171,-2
1172,-3
1173,-1
1174,0
1175,-1
1176,-2
1177,-4
1178,-6
1179,-8
1180,-6
1181,-6
1182,-8
1183,-7
1184,-6
1185,-7
1186,-9
1187,-7
1188,-7
1189,-8
1190,-10
1191,-12
1192,-11
1193,-13
1194,-15
1195,-16
1196,-15
1197,-15
1198,-16
1199,-14
1200,-16
1201,-18
1202,-18
1203,-19
1204,-20
1205,-20
1206,-22
1207,-24
1208,-24
1209,-26
1210,-26
1211,-24
1212,-23
1213,-23
1214,-23
1215,-22
1216,-23
1217,-21
1218,-21
1219,-23
1220,-25
1221,-23
1222,-24
1223,-25
1224,-27
1225,-26
1226,-26
1227,-25
1228,-25
1229,-26
1230,-24
1231,-24
1232,-23
1233,-21
1234,-22
1235,-23
1236,-24
1237,-25
1238,-24
1239,-22
1240,-23
1241,-24
1242,-26
1243,-27
1244,-26
1245,-26
1246,-24
1247,-25
1248,-26
1249,-27
1250,-27
1251,-26
1252,-27
1253,-26
1254,-24
1255,-23
1256,-22
1257,-20
1258,-19
1259,-21
1260,-21
1261,-21
1262,-21
1263,-23
1264,-24
1265,-23
1266,-22
1267,-21
1268,-19
1269,-19
1270,-17
1271,-16
1272,-18
1273,-16
1274,-14
1275,-16
1276,-15
1277,-16
1278,-16
1279,-14
1280,-14
1281,-12
1282,-12
1283,-14
1284,-12
1285,-10
1286,-9
1287,-7
1288,-6
1289,-7
1290,-5
1291,-7
1292,-5
1293,-6
1294,-6
1295,-6
1296,-6
1297,-6
1298,-6
1299,-5
1300,-6
1301,-7
1302,-8
1303,-9
1304,-9
1305,-8
1306,-6
1307,-8
1308,-6
1309,-7
1310,-8
1311,-7
1312,-7
1313,-8
1314,-6
1315,-5
1316,-5
1317,-3
1318,-3
1319,-5
1320,-4
1321,-5
1322,-5
1323,-3
1324,-1
1325,-2
1326,-3
1327,-2
1328,-4
1329,-2
1330,-2
1331,-2
1332,-2
1333,-4
1334,-6
1335,-8
1336,-10
1337,-8
1338,-8
1339,-6
1340,-6
1341,-7
1342,-9
1343,-7
1344,-5
1345,-6
1346,-6
1347,-7
1348,-9
1349,-10
1350,-9
1351,-11
1352,-11
1353,-13
1354,-11
1355,-9
1356,-8
1357,-7
1358,-7
1359,-6
1360,-6
1361,-7
1362,-9
1363,-7
1364,-7
1365,-6
1366,-7
1367,-7
1368,-5
1369,-6
1370,-4
1371,-4
1372,-2
1373,-3
1374,-2
1375,-1
1376,-1
1377,0
1378,2
1379,4
1380,6
1381,6
1382,4
1383,6
1384,8
1385,7
1386,8
1387,8
1388,10
1389,10
1390,8
1391,7
1392,9
1393,10
1394,11
1395,10
1396,11
1397,10
1398,8
1399,8
1400,10
1401,9
1402,8
1403,9
1404,9
1405,9
1406,8
1407,10
1408,8
1409,8
1410,10
1411,9
1412,8
1413,7
1414,5
1415,3
1416,3
1417,1
1418,3
1419,3
1420,4
1421,4
1422,2
1423,2
1424,0
1425,1
1426,-1
1427,-3
1428,-3
1429,-3
1430,-1
1431,-2
1432,0
1433,-1
1434,-1
1435,-2
1436,-1
1437,-3
1438,-4
1439,-6
1440,-5
1441,-5
1442,-4
1443,-5
1444,-4
1445,-5
1446,-5
1447,-7
1448,-8
1449,-7
1450,-7
1451,-8
1452,-10
1453,-9
1454,-11
1455,-11
1456,-10
1457,-12
1458,-12
1459,-12
1460,-11
1461,-11
1462,-12
1463,-12
1464,-14
1465,-13
1466,-15
1467,-17
1468,-16
1469,-17
1470,-17
1471,-18
1472,-17
1473,-19
1474,-21
1475,-20
1476,-21
1477,-19
1478,-17
1479,-19
1480,-19
1481,-20
1482,-21
1483,-20
1484,-21
1485,-21
1486,-21
1487,-21
1488,-19
1489,-19
1490,-17
1491,-15
1492,-13
1493,-15
1494,-14
1495,-15
1496,-14
1497,-12
1498,-11
1499,-9
1500,-9
1501,-11
1502,-11
1503,-10
1504,-12
1505,-12
1506,-13
1507,-11
1508,-12
1509,-12
1510,-10
1511,-8
1512,-9
1513,-9
1514,-7
1515,-7
1516,-8
1517,-9
1518,-10
1519,-9
1520,-11
1521,-10
1522,-8
1523,-9
1524,-8
1525,-7
1526,-7
1527,-5
1528,-3
1529,-5
1530,-7
1531,-6
1532,-6
1533,-6
1534,-7
1535,-9
1536,-11
1537,-13
1538,-11
1539,-12
1540,-12
1541,-14
1542,-14
1543,-13
1544,-11
1545,-12
1546,-11
1547,-12
1548,-14
1549,-15
1550,-16
1551,-18
1552,-16
1553,-18
1554,-18
1555,-20
1556,-19
1557,-20
1558,-18
1559,-16
1560,-14
1561,-12
1562,-11
1563,-12
1564,-11
1565,-12
1566,-13
1567,-12
1568,-11
1569,-13
1570,-13
1571,-12
1572,-12
1573,-10
1574,-9
1575,-9
1576,-8
1577,-9
1578,-11
1579,-10
1580,-12
1581,-13
1582,-15
1583,-13
1584,-14
1585,-12
1586,-10
1587,-10
1588,-11
1589,-13
1590,-14
1591,-16
1592,-17
1593,-18
1594,-19
1595,-21
1596,-23
1597,-25
1598,-24
1599,-23
1600,-23
1601,-25
1602,-24
1603,-26
1604,-26
1605,-26
1606,-24
1607,-26
1608,-28
1609,-26
1610,-28
1611,-30
1612,-32
1613,-34
1614,-36
1615,-37
1616,-39
1617,-37
1618,-39
1619,-38
1620,-38
1621,-38
1622,-40
1623,-39
1624,-41
1625,-42
1626,-41
1627,-41
1628,-40
1629,-38
1630,-37
1631,-38
1632,-39
1633,-40
1634,-41
1635,-40
1636,-39
1637,-41
1638,-43
1639,-44
1640,-45
1641,-47
1642,-48
1643,-49
1644,-48
1645,-47
1646,-45
1647,-44
1648,-46
1649,-48
1650,-47
1651,-47
1652,-45
1653,-44
1654,-46
1655,-47
1656,-48
1657,-49
1658,-47
1659,-49
1660,-49
1661,-49
1662,-50
1663,-49
1664,-51
1665,-49
1666,-47
1667,-48
1668,-49
1669,-50
1670,-50
1671,-50
1672,-50
1673,-49
1674,-51
1675,-53
1676,-53
1677,-54
1678,-56
1679,-54
1680,-55
1681,-54
1682,-55
1683,-55
1684,-54
1685,-55
1686,-56
1687,-54
1688,-52
1689,-54
1690,-55
1691,-56
1692,-54
1693,-54
1694,-54
1695,-55
1696,-56
1697,-55
1698,-55
1699,-53
1700,-51
1701,-52
1702,-53
1703,-52
1704,-54
1705,-53
1706,-55
1707,-53
1708,-55
1709,-57
1710,-56
1711,-55
1712,-57
1713,-58
1714,-59
1715,-61
1716,-59
1717,-59
1718,-61
1719,-59
1720,-57
1721,-58
1722,-58
1723,-60
1724,-61
1725,-62
1726,-63
1727,-61
1728,-59
1729,-60
1730,-58
1731,-59
1732,-59
1733,-59
1734,-60
1735,-58
1736,-59
1737,-59
1738,-61
1739,-60
1740,-58
1741,-60
1742,-61
1743,-63
1744,-64
1745,-64
1746,-64
1747,-65
1748,-66
1749,-64
1750,-64
1751,-64
1752,-65
1753,-63
1754,-61
1755,-59
1756,-58
1757,-57
1758,-56
1759,-56
1760,-54
1761,-52
1762,-54
1763,-53
1764,-51
1765,-51
1766,-50
1767,-50
1768,-48
1769,-50
1770,-52
1771,-54
1772,-55
1773,-56
1774,-56
1775,-54
1776,-55
1777,-57
1778,-57
1779,-55
1780,-53
1781,-54
1782,-54
1783,-54
1784,-53
1785,-54
1786,-55
1787,-56
1788,-57
1789,-57
1790,-59
1791,-61
1792,-60
1793,-61
1794,-59
1795,-59
1796,-61
1797,-59
1798,-57
1799,-55
1800,-53
1801,-51
1802,-52
1803,-52
1804,-53
1805,-51
1806,-49
1807,-47
1808,-45
1809,-44
1810,-43
1811,-42
1812,-44
1813,-46
1814,-47
1815,-46
1816,-44
1817,-42
1818,-40
1819,-42
1820,-43
1821,-41
1822,-40
1823,-42
1824,-42
1825,-40
1826,-38
1827,-38
1828,-37
1829,-35
1830,-34
1831,-32
1832,-34
1833,-36
1834,-34
1835,-35
1836,-33
1837,-35
1838,-37
1839,-36
1840,-35
1841,-36
1842,-35
1843,-37
1844,-36
1845,-34
1846,-33
1847,-33
1848,-31
1849,-29
1850,-31
1851,-31
1852,-32
1853,-34
1854,-32
1855,-31
1856,-29
1857,-27
1858,-28
1859,-26
1860,-28
1861,-29
1862,-31
1863,-33
1864,-34
1865,-35
1866,-33
1867,-33
1868,-34
1869,-35
1870,-37
1871,-37
1872,-37
1873,-35
1874,-35
1875,-36
1876,-38
1877,-37
1878,-39
1879,-40
1880,-40
1881,-40
1882,-41
1883,-40
1884,-40
1885,-42
1886,-40
1887,-41
1888,-42
1889,-42
1890,-42
1891,-41
1892,-40
1893,-39
1894,-37
1895,-37
1896,-38
1897,-40
1898,-38
1899,-40
1900,-39
1901,-41
1902,-41
1903,-42
1904,-43
1905,-44
1906,-42
1907,-41
1908,-39
1909,-40
1910,-42
1911,-42
1912,-40
1913,-41
1914,-41
1915,-40
1916,-39
1917,-40
1918,-40
1919,-42
1920,-41
1921,-39
1922,-41
1923,-39
1924,-37
1925,-38
1926,-39
1927,-40
1928,-41
1929,-43
1930,-44
1931,-46
1932,-46
1933,-48
1934,-47
1935,-49
1936,-50
1937,-48
1938,-46
1939,-47
1940,-49
1941,-47
1942,-49
1943,-50
1944,-50
1945,-50
1946,-52
1947,-54
1948,-55
1949,-55
1950,-55
1951,-53
1952,-52
1953,-51
1954,-50
1955,-49
1956,-50
1957,-48
1958,-49
1959,-48
1960,-48
1961,-48
1962,-50
1963,-48
1964,-48
1965,-50
1966,-52
1967,-51
1968,-52
1969,-50
1970,-51
1971,-50
1972,-52
1973,-53
1974,-55
1975,-53
1976,-54
1977,-54
1978,-52
1979,-52
1980,-53
1981,-51
1982,-50
1983,-48
1984,-46
1985,-44
1986,-42
1987,-44
1988,-46
1989,-48
1990,-50
1991,-50
1992,-50
1993,-50
1994,-50
1995,-51
1996,-51
1997,-49
1998,-49
1999,-48
2000,-50
2001,-52
2002,-52
2003,-54
2004,-54
2005,-52
2006,-50
2007,-52
2008,-51
2009,-53
2010,-53
2011,-51
2012,-52
2013,-54
2014,-53
2015,-55
2016,-56
2017,-55
2018,-54
2019,-54
2020,-53
2021,-55
2022,-53
2023,-52
2024,-51
2025,-50
2026,-51
2027,-53
2028,-51
2029,-53
2030,-54
2031,-52
2032,-53
2033,-55
2034,-56
2035,-58
2036,-59
2037,-59
2038,-61
2039,-59
2040,-61
2041,-59
2042,-58
2043,-59
2044,-57
2045,-56
2046,-54
2047,-53
2048,-54
2049,-52
2050,-54
2051,-54
2052,-52
2053,-53
2054,-53
2055,-53
2056,-53
2057,-55
2058,-57
2059,-58
2060,-59
2061,-58
2062,-57
2063,-55
2064,-54
2065,-52
2066,-50
2067,-51
2068,-49
2069,-50
2070,-52
2071,-50
2072,-52
2073,-54
2074,-56
2075,-57
2076,-56
2077,-57
2078,-55
2079,-55
2080,-57
2081,-58
2082,-56
2083,-56
2084,-55
2085,-54
2086,-52
2087,-52
2088,-51
2089,-52
2090,-51
2091,-52
2092,-50
2093,-51
2094,-53
2095,-51
2096,-50
2097,-51
2098,-53
2099,-53
2100,-51
2101,-53
2102,-54
2103,-52
2104,-54
2105,-53
2106,-52
2107,-53
2108,-53
2109,-53
2110,-52
2111,-50
2112,-51
2113,-51
2114,-52
2115,-50
2116,-50
2117,-49
2118,-50
2119,-52
2120,-50
2121,-51
2122,-51
2123,-49
2124,-51
2125,-49
2126,-48
2127,-47
2128,-46
2129,-44
2130,-44
2131,-44
2132,-45
2133,-47
2134,-45
2135,-43
2136,-45
2137,-45
2138,-47
2139,-47
2140,-48
2141,-47
2142,-45
2143,-45
2144,-45
2145,-47
2146,-46
2147,-44
2148,-46
2149,-44
2150,-45
2151,-47
2152,-46
2153,-48
2154,-49
2155,-48
2156,-50
2157,-48
2158,-47
2159,-49
2160,-51
2161,-51
2162,-51
2163,-49
2164,-49
2165,-50
2166,-49
2167,-49
2168,-51
2169,-50
2170,-50
2171,-50
2172,-49
2173,-50
2174,-48
2175,-50
2176,-49
2177,-48
2178,-49
2179,-47
2180,-45
2181,-45
2182,-46
2183,-46
2184,-45
2185,-45
2186,-45
2187,-47
2188,-46
2189,-46
2190,-48
2191,-46
2192,-44
2193,-42
2194,-44
2195,-43
2196,-42
2197,-41
2198,-40
2199,-39
2200,-38
2201,-40
2202,-42
2203,-41
2204,-40
2205,-42
2206,-41
2207,-40
2208,-39
2209,-40
2210,-38
2211,-36
2212,-35
2213,-37
2214,-37
2215,-36
2216,-34
2217,-35
2218,-34
2219,-33
2220,-31
2221,-33
2222,-31
2223,-33
2224,-35
2225,-33
2226,-31
2227,-30
2228,-28
2229,-28
2230,-27
2231,-27
2232,-25
2233,-23
2234,-25
2235,-25
2236,-23
2237,-25
2238,-27
2239,-25
2240,-24
2241,-24
2242,-23
2243,-22
2244,-22
2245,-22
2246,-22
2247,-20
2248,-18
2249,-18
2250,-16
2251,-18
2252,-17
2253,-19
2254,-21
2255,-23
2256,-24
2257,-22
2258,-24
2259,-26
2260,-25
2261,-24
2262,-22
2263,-22
2264,-22
2265,-23
2266,-24
2267,-23
2268,-22
2269,-20
2270,-18
2271,-19
2272,-20
2273,-22
2274,-20
2275,-22
2276,-20
2277,-19
2278,-17
2279,-19
2280,-20
2281,-19
2282,-21
2283,-22
2284,-21
2285,-20
2286,-19
2287,-17
2288,-17
2289,-19
2290,-20
2291,-21
2292,-20
2293,-22
2294,-24
2295,-23
2296,-24
2297,-24
2298,-23
2299,-21
2300,-22
2301,-24
2302,-24
2303,-24
2304,-26
2305,-26
2306,-26
2307,-27
2308,-27
2309,-25
2310,-25
2311,-24
2312,-24
2313,-24
2314,-25
2315,-24
2316,-26
2317,-24
2318,-22
2319,-24
2320,-22
2321,-23
2322,-22
2323,-24
2324,-25
2325,-24
2326,-26
2327,-28
2328,-28
2329,-27
2330,-28
2331,-27
2332,-26
2333,-24
2334,-24
2335,-26
2336,-25
2337,-25
2338,-25
2339,-27
2340,-28
2341,-26
2342,-27
2343,-29
2344,-28
2345,-26
2346,-25
2347,-26
2348,-24
2349,-23
2350,-22
2351,-24
2352,-25
2353,-26
2354,-28
2355,-26
2356,-27
2357,-29
2358,-27
2359,-25
2360,-26
2361,-25
2362,-23
2363,-24
2364,-22
2365,-20
2366,-20
2367,-18
2368,-19
2369,-20
2370,-21
2371,-19
2372,-19
2373,-19
2374,-17
2375,-17
2376,-17
2377,-19
2378,-18
2379,-17
2380,-19
2381,-20
2382,-22
2383,-23
2384,-21
2385,-22
2386,-24
2387,-23
2388,-22
2389,-22
2390,-22
2391,-23
2392,-25
2393,-24
2394,-23
2395,-21
2396,-21
2397,-21
2398,-20
2399,-22
2400,-24
2401,-22
2402,-20
2403,-20
2404,-18
2405,-16
2406,-17
2407,-16
2408,-17
2409,-17
2410,-16
2411,-17
2412,-19
2413,-18
2414,-16
2415,-18
2416,-19
2417,-20
2418,-19
2419,-21
2420,-20
2421,-20
2422,-19
2423,-21
2424,-21
2425,-20
2426,-18
2427,-20
2428,-22
2429,-20
2430,-22
2431,-22
2432,-23
2433,-23
2434,-21
2435,-21
2436,-20
2437,-19
2438,-19
2439,-17
2440,-19
2441,-21
2442,-21
2443,-23
2444,-22
2445,-21
2446,-21
2447,-23
2448,-21
2449,-23
2450,-23
2451,-22
2452,-20
2453,-20
2454,-22
2455,-22
2456,-23
2457,-23
2458,-21
2459,-22
2460,-23
2461,-24
2462,-22
2463,-20
2464,-19
2465,-21
2466,-20
2467,-21
2468,-20
2469,-22
2470,-22
2471,-24
2472,-26
2473,-24
2474,-25
2475,-26
2476,-26
2477,-25
2478,-24
2479,-22
2480,-23
2481,-23
2482,-21
2483,-21
2484,-19
2485,-17
2486,-18
2487,-20
2488,-21
2489,-23
2490,-21
2491,-23
2492,-23
2493,-22
2494,-20
2495,-20
2496,-22
2497,-21
2498,-22
2499,-23
2500,-25
2501,-24
2502,-25
2503,-24
2504,-26
2505,-24
2506,-25
2507,-23
2508,-25
2509,-23
2510,-22
2511,-21
2512,-22
2513,-22
2514,-24
2515,-26
2516,-24
2517,-24
2518,-23
2519,-25
2520,-23
2521,-23
2522,-25
2523,-26
2524,-26
2525,-26
2526,-27
2527,-25
2528,-25
2529,-25
2530,-27
2531,-27
2532,-27
2533,-25
2534,-25
2535,-25
2536,-27
2537,-26
2538,-24
2539,-26
2540,-26
2541,-24
2542,-23
2543,-25
2544,-25
2545,-23
2546,-22
2547,-21
2548,-20
2549,-21
2550,-20
2551,-20
2552,-22
2553,-20
2554,-21
2555,-21
2556,-20
2557,-20
2558,-21
2559,-23
2560,-24
2561,-22
2562,-20
2563,-19
2564,-18
2565,-18
2566,-17
2567,-16
2568,-18
2569,-16
2570,-17
2571,-16
2572,-15
2573,-13
2574,-12
2575,-12
2576,-14
2577,-13
2578,-15
2579,-17
2580,-15
2581,-13
2582,-12
2583,-10
2584,-12
2585,-13
2586,-12
2587,-11
2588,-10
2589,-12
2590,-14
2591,-15
2592,-13
2593,-11
2594,-12
2595,-10
2596,-11
2597,-9
2598,-7
2599,-7
2600,-9
2601,-11
2602,-11
2603,-9
2604,-9
2605,-9
2606,-10
2607,-8
2608,-9
2609,-7
2610,-7
2611,-7
2612,-6
2613,-8
2614,-8
2615,-10
2616,-11
2617,-13
2618,-15
2619,-16
2620,-16
2621,-18
2622,-16
2623,-15
2624,-13
2625,-15
2626,-13
2627,-14
2628,-14
2629,-12
2630,-14
2631,-14
2632,-15
2633,-15
2634,-14
2635,-16
2636,-17
2637,-19
2638,-21
2639,-21
2640,-22
2641,-22
2642,-22
2643,-23
2644,-21
2645,-19
2646,-20
2647,-20
2648,-21
2649,-22
2650,-24
2651,-25
2652,-24
2653,-22
2654,-20
2655,-20
2656,-21
2657,-22
2658,-24
2659,-23
2660,-25
2661,-25
2662,-24
2663,-25
2664,-26
2665,-27
2666,-25
2667,-24
2668,-23
2669,-21
2670,-21
2671,-19
2672,-18
2673,-16
2674,-18
2675,-16
2676,-18
2677,-17
2678,-16
2679,-14
2680,-15
2681,-14
2682,-14
2683,-12
2684,-10
2685,-9
2686,-7
2687,-9
2688,-7
2689,-8
2690,-9
