Days,Stock Price
1604,7
1605,6
1606,4
1607,2
1608,4
1609,3
1610,5
1611,6
1612,7
1613,7
1614,7
1615,7
1616,9
1617,8
1618,9
1619,9
1620,11
1621,10
1622,12
1623,14
1624,14
1625,13
1626,11
1627,13
1628,12
1629,14
1630,12
1631,12
1632,12
1633,11
1634,9
1635,7
1636,7
1637,6
1638,7
1639,6
1640,8
1641,8
1642,7
1643,7
1644,7
1645,6
1646,8
1647,7
1648,9
1649,10
1650,9
1651,11
1652,10
1653,8
1654,9
1655,8
1656,10
1657,11
1658,9
1659,7
1660,9
1661,9
1662,11
1663,10
1664,11
1665,13
1666,15
1667,13
1668,11
1669,11
1670,12
1671,10
1672,9
1673,9
1674,9
1675,7
1676,5
1677,7
1678,9
1679,11
1680,13
1681,11
1682,12
1683,10
1684,8
1685,9
1686,8
1687,10
1688,9
1689,11
1690,10
1691,11
1692,10
1693,8
1694,10
1695,8
1696,6
1697,4
1698,4
1699,4
1700,4
1701,5
1702,5
1703,4
1704,2
1705,2
1706,1
1707,1
1708,0
1709,0
1710,-1
1711,-3
1712,-3
1713,-3
1714,-3
1715,-5
1716,-7
1717,-5
1718,-6
1719,-4
1720,-3
1721,-2
1722,-2
1723,0
1724,1
1725,2
1726,1
1727,-1
1728,1
1729,3
1730,4
1731,5
1732,7
1733,7
1734,6
1735,5
1736,4
1737,2
1738,3
1739,5
1740,5
1741,7
1742,6
1743,4
1744,5
1745,7
1746,5
1747,7
1748,5
1749,4
1750,2
1751,3
1752,5
1753,7
1754,9
1755,7
1756,9
1757,10
1758,8
1759,9
1760,11
1761,9
1762,11
1763,12
1764,13
1765,11
1766,13
1767,15
1768,13
1769,15
1770,14
1771,12
1772,13
1773,13
1774,11
1775,11
1776,10
1777,10
1778,11
1779,10
1780,11
1781,9
1782,8
1783,6
1784,5
1785,6
1786,6
1787,4
1788,3
1789,5
1790,4
1791,2
1792,0
1793,0
1794,-2
1795,-4
1796,-4
1797,-5
1798,-6
1799,-8
1800,-10
1801,-10
1802,-10
1803,-9
1804,-11
1805,-11
1806,-11
1807,-10
1808,-8
1809,-8
1810,-10
1811,-8
1812,-6
1813,-7
1814,-8
1815,-10
1816,-11
1817,-10
1818,-9
1819,-9
1820,-11
1821,-12
1822,-10
1823,-12
1824,-11
1825,-9
1826,-9
1827,-9
1828,-11
1829,-10
1830,-8
1831,-10
1832,-9
1833,-10
1834,-11
1835,-10
1836,-12
1837,-14
1838,-13
1839,-14
1840,-16
1841,-15
1842,-14
1843,-15
1844,-15
1845,-13
1846,-11
1847,-10
1848,-12
1849,-12
1850,-11
1851,-13
1852,-15
1853,-15
1854,-15
1855,-14
1856,-12
1857,-10
1858,-10
1859,-8
1860,-6
1861,-6
1862,-6
1863,-6
1864,-8
1865,-10
1866,-10
1867,-11
1868,-11
1869,-12
1870,-12
1871,-12
1872,-13
1873,-15
1874,-16
1875,-18
1876,-18
1877,-20
1878,-21
1879,-21
1880,-21
1881,-19
1882,-19
1883,-19
1884,-18
1885,-19
1886,-19
1887,-19
1888,-21
1889,-19
1890,-17
1891,-15
1892,-14
1893,-15
1894,-13
1895,-11
1896,-10
1897,-9
1898,-11
1899,-13
1900,-11
1901,-9
1902,-11
1903,-10
1904,-10
1905,-11
1906,-10
1907,-8
1908,-9
1909,-10
1910,-9
1911,-11
1912,-13
1913,-13
1914,-11
1915,-9
1916,-8
1917,-9
1918,-10
1919,-12
1920,-12
1921,-12
1922,-13
1923,-14
1924,-13
1925,-15
1926,-17
1927,-16
1928,-17
1929,-17
1930,-15
1931,-15
1932,-14
1933,-15
1934,-17
1935,-19
1936,-19
1937,-20
1938,-21
1939,-23
1940,-23
1941,-24
1942,-26
1943,-25
1944,-24
1945,-22
1946,-20
1947,-19
1948,-19
1949,-19
1950,-18
1951,-16
1952,-18
1953,-18
1954,-18
1955,-20
1956,-20
1957,-20
1958,-18
1959,-20
1960,-21
1961,-23
1962,-22
1963,-24
1964,-25
1965,-24
1966,-24
1967,-26
1968,-27
1969,-28
1970,-30
1971,-28
1972,-26
1973,-26
1974,-24
1975,-23
1976,-22
1977,-24
1978,-23
1979,-23
1980,-23
1981,-23
1982,-24
1983,-22
1984,-23
1985,-24
1986,-26
1987,-25
1988,-24
1989,-25
1990,-23
1991,-23
1992,-22
1993,-20
1994,-18
1995,-16
1996,-16
1997,-15
1998,-16
1999,-14
2000,-15
2001,-14
2002,-16
2003,-17
2004,-19
2005,-20
2006,-21
2007,-23
2008,-24
2009,-22
2010,-22
2011,-24
2012,-23
2013,-25
2014,-27
2015,-25
2016,-26
2017,-26
2018,-28
2019,-28
2020,-30
2021,-31
2022,-29
2023,-28
2024,-30
2025,-32
2026,-30
2027,-28
2028,-27
2029,-29
2030,-31
2031,-31
2032,-33
2033,-35
2034,-34
2035,-36
2036,-37
2037,-35
2038,-35
2039,-35
2040,-34
2041,-32
2042,-31
2043,-31
2044,-32
2045,-34
2046,-33
2047,-35
2048,-35
2049,-34
2050,-34
2051,-32
2052,-30
2053,-29
2054,-29
2055,-27
2056,-26
2057,-27
2058,-28
2059,-27
2060,-26
2061,-27
2062,-29
2063,-28
2064,-28
2065,-30
2066,-32
2067,-34
2068,-32
2069,-32
2070,-34
2071,-33
2072,-32
2073,-34
2074,-34
2075,-35
2076,-37
2077,-39
2078,-40
2079,-38
2080,-39
2081,-38
2082,-37
2083,-39
2084,-38
2085,-40
2086,-40
2087,-39
2088,-38
2089,-37
2090,-37
2091,-38
2092,-36
2093,-34
2094,-35
2095,-34
2096,-36
2097,-37
2098,-35
2099,-36
2100,-38
2101,-39
2102,-37
2103,-36
2104,-37
2105,-36
2106,-34
2107,-35
2108,-36
2109,-35
2110,-35
2111,-35
2112,-36
2113,-38
2114,-36
2115,-38
2116,-38
2117,-37
2118,-36
2119,-36
2120,-35
2121,-35
2122,-37
2123,-39
2124,-37
2125,-38
2126,-37
2127,-38
2128,-36
2129,-34
2130,-34
2131,-32
2132,-34
2133,-32
2134,-30
2135,-29
2136,-29
2137,-31
2138,-29
2139,-31
2140,-30
2141,-29
2142,-27
2143,-29
2144,-31
2145,-29
2146,-29
2147,-29
2148,-27
2149,-27
2150,-28
2151,-27
2152,-29
2153,-30
2154,-32
2155,-33
2156,-31
2157,-33
2158,-33
2159,-32
2160,-34
2161,-35
2162,-35
2163,-35
2164,-37
2165,-38
2166,-39
2167,-41
2168,-41
2169,-41
2170,-43
2171,-45
2172,-44
2173,-46
2174,-46
2175,-45
2176,-46
2177,-44
2178,-43
2179,-45
2180,-43
2181,-41
2182,-43
2183,-44
2184,-43
2185,-45
2186,-45
2187,-45
2188,-46
2189,-47
2190,-48
2191,-47
2192,-47
2193,-46
2194,-46
2195,-45
2196,-45
2197,-44
2198,-43
2199,-44
2200,-43
2201,-45
2202,-46
2203,-47
2204,-47
2205,-48
2206,-46
2207,-45
2208,-45
2209,-43
2210,-44
2211,-45
2212,-43
2213,-44
2214,-44
2215,-44
2216,-44
2217,-45
2218,-43
2219,-45
2220,-45
2221,-45
2222,-44
2223,-44
2224,-43
2225,-45
2226,-47
2227,-49
2228,-50
2229,-52
2230,-53
2231,-54
2232,-54
2233,-52
2234,-50
2235,-52
2236,-52
2237,-54
2238,-53
2239,-55
2240,-57
2241,-58
2242,-57
2243,-58
2244,-57
2245,-56
2246,-55
2247,-55
2248,-56
2249,-54
2250,-54
2251,-52
2252,-50
2253,-50
2254,-49
2255,-49
2256,-49
2257,-51
2258,-51
2259,-53
2260,-53
2261,-55
2262,-54
2263,-52
2264,-53
2265,-53
2266,-51
2267,-49
2268,-48
2269,-50
2270,-51
2271,-53
2272,-54
2273,-55
2274,-56
2275,-57
2276,-55
2277,-53
2278,-52
2279,-53
2280,-55
2281,-55
2282,-55
2283,-53
2284,-51
2285,-53
2286,-52
2287,-50
2288,-50
2289,-50
2290,-48
2291,-46
2292,-46
2293,-48
2294,-47
2295,-48
2296,-48
2297,-50
2298,-50
2299,-50
2300,-50
2301,-49
2302,-49
2303,-51
2304,-52
2305,-51
2306,-51
2307,-52
2308,-50
2309,-50
2310,-48
2311,-50
2312,-52
2313,-51
2314,-52
2315,-53
2316,-55
2317,-57
2318,-59
2319,-59
2320,-57
2321,-57
2322,-58
2323,-58
2324,-58
2325,-56
2326,-58
2327,-56
2328,-57
2329,-57
2330,-55
2331,-54
2332,-54
2333,-55
2334,-56
2335,-55
2336,-57
2337,-59
2338,-57
2339,-55
2340,-55
2341,-57
2342,-58
2343,-56
2344,-55
2345,-57
2346,-58
2347,-57
2348,-57
2349,-58
2350,-60
2351,-61
2352,-63
2353,-62
2354,-64
2355,-64
2356,-63
2357,-65
2358,-63
2359,-64
2360,-64
2361,-63
2362,-63
2363,-64
2364,-62
2365,-61
2366,-63
2367,-64
2368,-63
2369,-64
2370,-65
2371,-65
2372,-65
2373,-63
2374,-63
2375,-63
2376,-64
2377,-66
2378,-65
2379,-67
2380,-66
2381,-65
2382,-65
2383,-63
2384,-63
2385,-61
2386,-62
2387,-62
2388,-62
2389,-64
2390,-63
2391,-61
2392,-60
2393,-60
2394,-61
2395,-63
2396,-65
2397,-64
2398,-65
2399,-67
2400,-65
2401,-63
2402,-62
2403,-61
2404,-62
2405,-62
2406,-63
2407,-63
2408,-63
2409,-61
2410,-60
2411,-62
2412,-60
2413,-60
2414,-58
2415,-57
2416,-56
2417,-55
2418,-55
2419,-57
2420,-59
2421,-58
2422,-58
2423,-59
2424,-61
2425,-63
2426,-64
2427,-65
2428,-64
2429,-62
2430,-63
2431,-63
2432,-61
2433,-62
2434,-63
2435,-65
2436,-64
2437,-62
2438,-60
2439,-60
2440,-59
2441,-57
2442,-56
2443,-56
2444,-55
2445,-53
2446,-52
2447,-52
2448,-50
2449,-52
2450,-52
2451,-54
2452,-53
2453,-54
2454,-55
2455,-53
2456,-54
2457,-52
2458,-54
2459,-52
2460,-51
2461,-50
2462,-48
2463,-48
2464,-50
2465,-50
2466,-48
2467,-50
2468,-51
2469,-49
2470,-48
2471,-46
2472,-48
2473,-47
2474,-46
2475,-44
2476,-42
2477,-41
2478,-40
2479,-38
2480,-36
2481,-38
2482,-39
2483,-39
2484,-39
2485,-39
2486,-38
2487,-40
2488,-39
2489,-38
2490,-40
2491,-41
2492,-39
2493,-40
2494,-38
2495,-39
2496,-38
2497,-40
2498,-41
2499,-39
2500,-40
2501,-38
2502,-40
2503,-40
2504,-40
2505,-42
2506,-43
2507,-43
2508,-41
2509,-42
2510,-41
2511,-40
2512,-41
2513,-39
2514,-39
2515,-41
2516,-40
2517,-41
2518,-40
2519,-41
2520,-42
2521,-44
2522,-44
2523,-44
2524,-45
2525,-44
2526,-43
2527,-41
2528,-39
2529,-41
2530,-43
2531,-45
2532,-43
2533,-43
2534,-41
2535,-39
2536,-37
2537,-37
2538,-36
2539,-35
2540,-34
2541,-35
2542,-34
2543,-34
2544,-36
2545,-35
2546,-33
2547,-32
2548,-33
2549,-33
2550,-31
2551,-31
2552,-31
2553,-30
2554,-32
2555,-34
2556,-34
2557,-36
2558,-37
2559,-36
2560,-38
2561,-39
2562,-41
2563,-41
2564,-43
2565,-45
2566,-46
2567,-48
2568,-46
2569,-47
2570,-49
2571,-48
2572,-48
2573,-49
2574,-51
2575,-49
2576,-47
2577,-48
2578,-46
2579,-48
2580,-46
2581,-48
2582,-46
2583,-45
2584,-44
2585,-45
2586,-43
2587,-43
2588,-43
2589,-45
2590,-47
2591,-47
2592,-45
2593,-44
2594,-45
2595,-46
2596,-48
2597,-46
2598,-47
2599,-45
2600,-47
2601,-45
2602,-45
2603,-43
2604,-45
2605,-43
2606,-42
2607,-40
2608,-41
2609,-39
2610,-40
2611,-40
2612,-38
2613,-40
2614,-40
2615,-42
2616,-40
2617,-41
2618,-41
2619,-42
2620,-40
2621,-42
2622,-44
2623,-46
2624,-45
2625,-45
2626,-46
2627,-45
2628,-44
2629,-46
2630,-44
2631,-42
2632,-40
2633,-40
2634,-39
2635,-37
2636,-36
2637,-36
2638,-38
2639,-39
2640,-38
2641,-39
2642,-38
2643,-37
2644,-36
2645,-35
2646,-34
2647,-34
2648,-35
2649,-35
2650,-37
2651,-39
2652,-37
2653,-36
2654,-38
2655,-36
2656,-36
2657,-34
2658,-32
2659,-34
2660,-32
2661,-30
2662,-28
2663,-27
2664,-26
2665,-25
2666,-23
2667,-24
2668,-24
2669,-22
2670,-21
2671,-21
2672,-21
2673,-20
2674,-22
2675,-22
2676,-23
2677,-25
2678,-25
2679,-24
2680,-26
2681,-26
2682,-28
2683,-26
2684,-26
2685,-27
