Days,Stock Price
512,-7
513,-7
514,-6
515,-4
516,-3
517,-2
518,-2
519,-1
520,-2
521,-4
522,-6
523,-8
524,-6
525,-5
526,-7
527,-6
528,-7
529,-6
530,-4
531,-3
532,-5
533,-4
534,-6
535,-6
536,-8
537,-9
538,-8
539,-10
540,-10
541,-10
542,-11
543,-10
544,-11
545,-12
546,-12
547,-14
548,-12
549,-13
550,-12
551,-12
552,-13
553,-15
554,-17
555,-18
556,-16
557,-16
558,-17
559,-17
560,-19
561,-20
562,-22
563,-24
564,-25
565,-26
566,-24
567,-23
568,-23
569,-21
570,-23
571,-23
572,-24
573,-23
574,-25
575,-24
576,-22
577,-20
578,-22
579,-24
580,-26
581,-28
582,-30
583,-28
584,-27
585,-29
586,-29
587,-29
588,-29
589,-28
590,-29
591,-29
592,-30
593,-31
594,-29
595,-31
596,-31
597,-32
598,-34
599,-34
600,-36
601,-37
602,-35
603,-35
604,-36
605,-37
606,-37
607,-36
608,-38
609,-38
610,-37
611,-37
612,-35
613,-34
614,-35
615,-35
616,-37
617,-36
618,-37
619,-37
620,-35
621,-35
622,-36
623,-36
624,-34
625,-33
626,-33
627,-32
628,-30
629,-29
630,-29
631,-27
632,-28
633,-29
634,-28
635,-28
636,-28
637,-30
638,-32
639,-30
640,-28
641,-29
642,-29
643,-27
644,-28
645,-30
646,-29
647,-29
648,-27
649,-29
650,-30
651,-32
652,-30
653,-32
654,-32
655,-34
656,-36
657,-36
658,-37
659,-35
660,-35
661,-34
662,-36
663,-35
664,-37
665,-35
666,-35
667,-33
668,-34
669,-36
670,-37
671,-38
672,-37
673,-39
674,-39
675,-37
676,-39
677,-41
678,-40
679,-41
680,-41
681,-41
682,-42
683,-42
684,-40
685,-41
686,-39
687,-37
688,-36
689,-38
690,-40
691,-42
692,-40
693,-42
694,-44
695,-45
696,-46
697,-46
698,-46
699,-45
700,-43
701,-42
702,-43
703,-43
704,-45
705,-44
706,-42
707,-43
708,-45
709,-43
710,-43
711,-45
712,-46
713,-47
714,-47
715,-49
716,-49
717,-48
718,-49
719,-49
720,-47
721,-48
722,-48
723,-47
724,-45
725,-43
726,-44
727,-46
728,-47
729,-46
730,-48
731,-47
732,-45
733,-46
734,-46
735,-44
736,-45
737,-46
738,-48
739,-46
740,-47
741,-49
742,-47
743,-45
744,-44
745,-43
746,-43
747,-45
748,-46
749,-45
750,-45
751,-47
752,-47
753,-48
754,-50
755,-51
756,-53
757,-54
758,-53
759,-52
760,-52
761,-50
762,-51
763,-50
764,-50
765,-48
766,-48
767,-49
768,-49
769,-51
770,-53
771,-55
772,-55
773,-53
774,-55
775,-57
776,-57
777,-57
778,-59
779,-61
780,-61
781,-59
782,-60
783,-58
784,-58
785,-57
786,-57
787,-57
788,-57
789,-58
790,-60
791,-58
792,-58
793,-56
794,-56
795,-57
796,-59
797,-60
798,-60
799,-58
800,-57
801,-57
802,-59
803,-61
804,-60
805,-62
806,-64
807,-64
808,-64
809,-64
810,-63
811,-61
812,-60
813,-61
814,-62
815,-64
816,-62
817,-61
818,-61
819,-60
820,-61
821,-63
822,-61
823,-63
824,-64
825,-63
826,-63
827,-64
828,-66
829,-67
830,-69
831,-68
832,-69
833,-71
834,-72
835,-70
836,-72
837,-73
838,-73
839,-71
840,-72
841,-72
842,-73
843,-71
844,-70
845,-70
846,-72
847,-72
848,-74
849,-72
850,-71
851,-69
852,-70
853,-70
854,-68
855,-68
856,-69
857,-68
858,-70
859,-69
860,-69
861,-70
862,-71
863,-70
864,-69
865,-69
866,-67
867,-68
868,-69
869,-68
870,-68
871,-66
872,-68
873,-67
874,-66
875,-65
876,-67
877,-69
878,-68
879,-67
880,-67
881,-68
882,-68
883,-67
884,-66
885,-65
886,-64
887,-65
888,-63
889,-62
890,-60
891,-61
892,-62
893,-61
894,-62
895,-64
896,-66
897,-68
898,-67
899,-66
900,-64
901,-66
902,-66
903,-67
904,-65
905,-64
906,-66
907,-64
908,-66
909,-65
910,-63
911,-63
912,-64
913,-63
914,-62
915,-63
916,-63
917,-64
918,-63
919,-62
920,-60
921,-60
922,-61
923,-62
924,-64
925,-64
926,-63
927,-62
928,-60
929,-61
930,-60
931,-62
932,-61
933,-62
934,-62
935,-62
936,-63
937,-63
938,-61
939,-62
940,-62
941,-64
942,-65
943,-67
944,-65
945,-63
946,-64
947,-65
948,-65
949,-63
950,-64
951,-65
952,-63
953,-63
954,-61
955,-59
956,-57
957,-55
958,-53
959,-52
960,-52
961,-51
962,-52
963,-53
964,-54
965,-53
966,-55
967,-55
968,-55
969,-56
970,-58
971,-59
972,-59
973,-60
974,-61
975,-62
976,-62
977,-62
978,-60
979,-58
980,-56
981,-58
982,-57
983,-56
984,-56
985,-56
986,-54
987,-53
988,-53
989,-51
990,-50
991,-51
992,-49
993,-47
994,-47
995,-49
996,-47
997,-49
998,-47
999,-48
1000,-49
1001,-47
1002,-47
1003,-46
1004,-45
1005,-47
1006,-45
1007,-45
1008,-44
1009,-46
1010,-46
1011,-44
1012,-46
1013,-48
1014,-46
1015,-44
1016,-42
1017,-41
1018,-41
1019,-40
1020,-38
1021,-39
1022,-41
1023,-40
1024,-40
1025,-38
1026,-37
1027,-37
1028,-35
1029,-33
1030,-35
1031,-36
1032,-37
1033,-36
1034,-34
1035,-35
1036,-34
1037,-35
1038,-34
1039,-33
1040,-34
1041,-36
1042,-36
1043,-34
1044,-34
1045,-35
1046,-34
1047,-34
1048,-34
1049,-33
1050,-35
1051,-36
1052,-37
1053,-37
1054,-37
1055,-36
1056,-36
1057,-36
1058,-36
1059,-37
1060,-37
1061,-36
1062,-36
1063,-35
1064,-34
1065,-34
1066,-32
1067,-33
1068,-35
1069,-33
1070,-33
1071,-32
1072,-34
1073,-35
1074,-35
1075,-35
1076,-37
1077,-38
1078,-39
1079,-39
1080,-40
1081,-40
1082,-42
1083,-42
1084,-40
1085,-40
1086,-42
1087,-43
1088,-43
1089,-42
1090,-41
1091,-39
1092,-38
1093,-38
1094,-36
1095,-37
1096,-38
1097,-40
1098,-38
1099,-39
1100,-37
1101,-38
1102,-40
1103,-41
1104,-40
1105,-38
1106,-39
1107,-38
1108,-40
1109,-40
1110,-40
1111,-41
1112,-42
1113,-40
1114,-42
1115,-41
1116,-39
1117,-40
1118,-38
1119,-39
1120,-40
1121,-38
1122,-38
1123,-39
1124,-37
1125,-36
1126,-36
1127,-38
1128,-37
1129,-38
1130,-36
1131,-34
1132,-33
1133,-31
1134,-30
1135,-29
1136,-31
1137,-29
1138,-28
1139,-27
1140,-28
1141,-30
1142,-31
1143,-30
1144,-31
1145,-31
1146,-32
1147,-34
1148,-33
1149,-33
1150,-34
1151,-35
1152,-33
1153,-35
1154,-35
1155,-37
1156,-36
1157,-37
1158,-39
1159,-38
1160,-38
1161,-36
1162,-35
1163,-35
1164,-37
1165,-38
1166,-40
1167,-41
1168,-41
1169,-40
1170,-38
1171,-40
1172,-42
1173,-44
1174,-43
1175,-43
1176,-43
1177,-44
1178,-42
1179,-42
1180,-43
1181,-44
1182,-46
1183,-46
1184,-45
1185,-43
1186,-43
1187,-43
1188,-45
1189,-43
1190,-45
1191,-47
1192,-48
1193,-50
1194,-50
1195,-51
1196,-50
1197,-52
1198,-50
1199,-52
1200,-51
1201,-53
1202,-54
1203,-55
1204,-54
1205,-55
1206,-54
1207,-54
1208,-56
1209,-56
1210,-56
1211,-55
1212,-57
1213,-57
1214,-57
1215,-55
1216,-53
1217,-54
1218,-53
1219,-54
1220,-56
1221,-58
1222,-57
1223,-58
1224,-59
1225,-60
1226,-62
1227,-63
1228,-64
1229,-62
1230,-60
1231,-61
1232,-61
1233,-61
1234,-61
1235,-63
1236,-65
1237,-65
1238,-65
1239,-65
1240,-65
1241,-63
1242,-65
1243,-65
1244,-63
1245,-61
1246,-60
1247,-62
1248,-64
1249,-63
1250,-62
1251,-63
1252,-61
1253,-61
1254,-59
1255,-59
1256,-58
1257,-56
1258,-55
1259,-56
1260,-57
1261,-55
1262,-53
1263,-52
1264,-53
1265,-53
1266,-52
1267,-50
1268,-51
1269,-51
1270,-52
1271,-51
1272,-49
1273,-47
1274,-46
1275,-48
1276,-47
1277,-46
1278,-48
1279,-46
1280,-46
1281,-45
1282,-45
1283,-46
1284,-46
1285,-47
1286,-49
1287,-51
1288,-50
1289,-52
1290,-51
1291,-49
1292,-51
1293,-50
1294,-48
1295,-47
1296,-47
1297,-45
1298,-45
1299,-44
1300,-45
1301,-43
1302,-43
1303,-43
1304,-42
1305,-42
1306,-42
1307,-41
1308,-43
1309,-41
1310,-39
1311,-39
1312,-38
1313,-39
1314,-41
1315,-43
1316,-45
1317,-47
1318,-46
1319,-48
1320,-47
1321,-46
1322,-44
1323,-43
1324,-44
1325,-46
1326,-45
1327,-44
1328,-42
1329,-43
1330,-41
1331,-43
1332,-43
1333,-42
1334,-41
1335,-41
1336,-43
1337,-43
1338,-45
1339,-47
1340,-47
1341,-49
1342,-51
1343,-51
1344,-50
1345,-52
1346,-50
1347,-52
1348,-51
1349,-49
1350,-51
1351,-52
1352,-51
1353,-52
1354,-53
1355,-51
1356,-52
1357,-50
1358,-52
1359,-54
1360,-54
1361,-52
1362,-51
1363,-49
1364,-47
1365,-46
1366,-45
1367,-43
1368,-45
1369,-43
1370,-41
1371,-41
1372,-42
1373,-43
1374,-44
1375,-45
1376,-45
1377,-46
1378,-46
1379,-46
1380,-48
1381,-48
1382,-47
1383,-49
1384,-50
1385,-51
1386,-53
1387,-53
1388,-55
1389,-55
1390,-57
1391,-59
1392,-58
1393,-57
1394,-55
1395,-55
1396,-56
1397,-58
1398,-57
1399,-56
1400,-54
1401,-52
1402,-51
1403,-51
1404,-52
1405,-50
1406,-52
1407,-54
1408,-54
1409,-54
1410,-54
1411,-53
1412,-53
1413,-53
1414,-52
1415,-51
1416,-50
1417,-52
1418,-52
1419,-54
1420,-52
1421,-52
1422,-54
1423,-54
1424,-54
1425,-56
1426,-57
1427,-56
1428,-56
1429,-54
1430,-52
1431,-53
1432,-51
1433,-51
1434,-53
1435,-55
1436,-56
1437,-58
1438,-60
1439,-58
1440,-60
1441,-58
1442,-56
1443,-56
1444,-57
1445,-55
1446,-55
1447,-56
1448,-56
1449,-57
1450,-58
1451,-59
1452,-57
1453,-57
1454,-58
1455,-59
1456,-57
1457,-55
1458,-55
1459,-56
1460,-54
1461,-55
1462,-53
1463,-55
1464,-57
1465,-55
1466,-55
1467,-56
1468,-57
1469,-55
1470,-55
1471,-56
1472,-55
1473,-54
1474,-56
1475,-57
1476,-59
1477,-57
1478,-57
1479,-57
1480,-58
1481,-57
1482,-59
1483,-59
1484,-61
1485,-60
1486,-62
1487,-63
1488,-62
1489,-60
1490,-60
1491,-58
1492,-60
1493,-61
1494,-59
1495,-61
1496,-61
1497,-60
1498,-58
1499,-59
1500,-59
1501,-58
1502,-56
1503,-56
1504,-56
1505,-56
1506,-58
1507,-58
1508,-59
1509,-59
1510,-60
1511,-58
1512,-58
1513,-59
1514,-58
1515,-60
1516,-62
1517,-60
1518,-61
1519,-63
1520,-62
1521,-63
1522,-61
1523,-62
1524,-62
1525,-64
1526,-63
1527,-63
1528,-62
1529,-62
1530,-64
1531,-64
1532,-63
1533,-61
1534,-62
1535,-64
1536,-63
1537,-64
1538,-62
1539,-64
1540,-63
1541,-63
1542,-64
1543,-64
1544,-63
1545,-65
1546,-65
1547,-67
1548,-68
1549,-66
1550,-68
1551,-69
1552,-71
1553,-69
1554,-67
1555,-65
1556,-66
1557,-65
1558,-64
1559,-62
1560,-62
1561,-61
1562,-60
1563,-62
1564,-64
1565,-62
1566,-62
1567,-61
1568,-63
1569,-62
1570,-64
1571,-66
1572,-68
1573,-68
1574,-67
1575,-68
1576,-66
1577,-68
1578,-69
1579,-69
1580,-70
1581,-68
1582,-70
1583,-71
1584,-73
1585,-75
1586,-74
1587,-74
1588,-73
1589,-74
1590,-73
1591,-73
1592,-73
1593,-73
1594,-75
1595,-75
1596,-76
1597,-76
1598,-78
1599,-76
1600,-75
1601,-74
1602,-75
1603,-74
1604,-74
1605,-72
1606,-70
1607,-69
1608,-69
1609,-68
1610,-70
1611,-69
1612,-69
1613,-69
1614,-69
1615,-69
1616,-69
1617,-71
1618,-72
1619,-72
1620,-71
1621,-73
1622,-75
1623,-77
1624,-77
1625,-79
1626,-79
1627,-81
1628,-79
1629,-81
1630,-79
1631,-79
1632,-81
1633,-82
1634,-81
1635,-81
1636,-81
1637,-79
1638,-81
1639,-82
1640,-80
1641,-80
1642,-82
1643,-83
1644,-81
1645,-79
1646,-80
1647,-78
1648,-79
1649,-79
1650,-80
1651,-78
1652,-78
1653,-77
1654,-79
1655,-80
1656,-79
1657,-77
1658,-77
1659,-79
1660,-80
1661,-79
1662,-77
1663,-78
1664,-76
1665,-74
1666,-73
1667,-71
1668,-69
1669,-71
1670,-73
1671,-72
1672,-72
1673,-72
1674,-72
1675,-70
1676,-69
1677,-71
1678,-70
1679,-68
1680,-66
1681,-64
1682,-62
1683,-62
1684,-61
1685,-62
1686,-64
1687,-63
1688,-65
1689,-65
1690,-67
1691,-67
1692,-68
1693,-68
1694,-67
1695,-67
1696,-68
1697,-66
1698,-65
1699,-65
1700,-63
1701,-61
1702,-60
1703,-58
1704,-57
1705,-59
1706,-58
1707,-58
1708,-58
1709,-59
1710,-60
1711,-61
1712,-61
1713,-61
1714,-63
1715,-63
1716,-62
1717,-63
1718,-62
1719,-60
1720,-62
1721,-61
1722,-60
1723,-61
1724,-63
1725,-64
1726,-65
1727,-63
1728,-63
1729,-61
1730,-62
1731,-62
1732,-64
1733,-62
1734,-63
1735,-64
1736,-65
1737,-66
1738,-65
1739,-67
1740,-67
1741,-68
1742,-68
1743,-69
1744,-67
1745,-65
1746,-63
1747,-63
1748,-65
1749,-65
1750,-64
1751,-65
1752,-65
1753,-66
1754,-64
1755,-66
1756,-68
1757,-68
1758,-66
1759,-66
1760,-64
1761,-64
1762,-65
1763,-66
1764,-64
1765,-62
1766,-62
1767,-64
1768,-66
1769,-66
1770,-67
1771,-65
1772,-63
1773,-65
1774,-66
1775,-68
1776,-66
1777,-66
1778,-64
1779,-64
1780,-65
1781,-64
1782,-66
1783,-68
1784,-69
1785,-70
1786,-72
1787,-71
1788,-69
1789,-70
1790,-71
1791,-73
1792,-71
1793,-69
1794,-70
1795,-69
1796,-67
1797,-65
1798,-67
1799,-68
1800,-69
1801,-68
1802,-69
1803,-69
1804,-71
1805,-69
1806,-69
1807,-71
1808,-70
1809,-70
1810,-68
1811,-66
1812,-66
1813,-64
1814,-62
1815,-64
1816,-66
1817,-66
1818,-64
1819,-65
1820,-64
1821,-64
1822,-65
1823,-63
1824,-62
1825,-61
1826,-59
1827,-59
1828,-57
1829,-59
1830,-60
1831,-60
1832,-62
1833,-62
1834,-64
1835,-65
1836,-64
1837,-62
1838,-61
1839,-62
1840,-61
1841,-61
1842,-61
1843,-63
1844,-62
1845,-61
1846,-60
1847,-59
1848,-61
1849,-61
1850,-61
1851,-62
1852,-63
1853,-62
1854,-62
1855,-60
1856,-59
1857,-59
1858,-57
1859,-55
1860,-53
1861,-55
1862,-55
1863,-56
1864,-54
1865,-54
1866,-54
1867,-52
1868,-51
1869,-51
1870,-53
1871,-53
1872,-54
1873,-52
1874,-50
1875,-48
1876,-48
1877,-48
1878,-50
1879,-52
1880,-53
1881,-51
1882,-52
1883,-52
1884,-50
1885,-49
1886,-47
1887,-49
1888,-49
1889,-48
1890,-46
1891,-47
1892,-49
1893,-50
1894,-49
1895,-50
1896,-52
1897,-52
1898,-54
1899,-52
1900,-52
1901,-52
1902,-51
1903,-53
1904,-54
1905,-54
1906,-56
1907,-55
1908,-57
1909,-57
1910,-59
1911,-58
1912,-57
1913,-58
1914,-59
1915,-59
1916,-59
1917,-59
1918,-59
1919,-60
1920,-60
1921,-60
1922,-62
1923,-62
1924,-64
1925,-66
1926,-68
1927,-67
1928,-67
1929,-69
1930,-67
1931,-68
1932,-68
1933,-68
1934,-68
1935,-67
1936,-65
1937,-63
1938,-62
1939,-63
1940,-62
1941,-60
1942,-62
1943,-63
1944,-63
1945,-62
1946,-61
1947,-62
1948,-62
1949,-61
1950,-63
1951,-61
1952,-63
1953,-65
1954,-64
1955,-64
1956,-66
1957,-65
1958,-65
1959,-63
1960,-62
1961,-63
1962,-64
1963,-64
1964,-66
1965,-68
1966,-70
1967,-70
1968,-68
1969,-70
1970,-72
1971,-70
1972,-71
1973,-73
1974,-75
1975,-76
1976,-78
1977,-80
1978,-78
1979,-78
1980,-77
1981,-75
1982,-74
1983,-76
1984,-74
1985,-75
1986,-74
1987,-72
1988,-73
1989,-75
1990,-73
1991,-74
1992,-72
1993,-72
1994,-71
1995,-72
1996,-70
1997,-72
1998,-71
1999,-73
2000,-74
2001,-72
2002,-70
2003,-68
2004,-69
2005,-70
2006,-72
2007,-72
2008,-73
2009,-75
2010,-76
2011,-76
2012,-74
2013,-76
2014,-76
2015,-77
2016,-76
2017,-76
2018,-78
2019,-80
2020,-82
2021,-83
2022,-84
2023,-85
2024,-87
2025,-87
2026,-87
2027,-85
2028,-85
2029,-84
2030,-82
2031,-84
2032,-84
2033,-83
2034,-85
2035,-87
2036,-88
2037,-88
2038,-86
2039,-88
2040,-88
2041,-89
2042,-89
2043,-87
2044,-86
2045,-87
2046,-89
2047,-88
2048,-89
2049,-89
2050,-91
2051,-90
2052,-91
2053,-89
2054,-87
2055,-88
2056,-89
2057,-88
2058,-89
2059,-88
2060,-89
2061,-89
2062,-90
2063,-89
2064,-88
2065,-89
2066,-87
2067,-85
2068,-84
2069,-86
2070,-84
2071,-83
2072,-84
2073,-83
2074,-81
2075,-82
2076,-84
2077,-82
2078,-84
2079,-85
2080,-84
2081,-86
2082,-84
2083,-82
2084,-80
2085,-82
2086,-83
2087,-85
2088,-84
2089,-82
2090,-83
2091,-85
2092,-86
2093,-86
2094,-88
2095,-86
2096,-88
2097,-89
2098,-87
2099,-89
2100,-89
2101,-91
2102,-90
2103,-92
2104,-90
2105,-90
2106,-90
2107,-88
2108,-87
2109,-87
2110,-87
2111,-87
2112,-85
2113,-84
2114,-85
2115,-86
2116,-85
2117,-83
2118,-84
2119,-85
2120,-84
2121,-82
2122,-81
2123,-83
2124,-82
2125,-80
2126,-81
2127,-80
2128,-82
2129,-82
2130,-83
2131,-81
2132,-80
2133,-78
2134,-80
2135,-80
2136,-78
2137,-78
2138,-77
2139,-75
2140,-76
2141,-78
2142,-79
2143,-79
2144,-81
2145,-83
2146,-82
2147,-81
2148,-79
2149,-79
2150,-80
2151,-79
2152,-80
2153,-80
2154,-82
2155,-82
2156,-83
2157,-84
2158,-84
2159,-83
2160,-81
2161,-80
2162,-82
2163,-82
2164,-81
2165,-83
2166,-84
2167,-82
2168,-80
2169,-78
2170,-77
2171,-77
2172,-78
2173,-78
2174,-76
2175,-77
2176,-77
2177,-76
2178,-77
2179,-78
2180,-80
2181,-78
2182,-76
2183,-75
2184,-76
2185,-77
2186,-79
2187,-77
2188,-76
2189,-75
2190,-77
2191,-77
2192,-78
2193,-80
2194,-81
2195,-82
2196,-82
2197,-82
2198,-82
2199,-81
2200,-80
2201,-79
2202,-81
2203,-79
2204,-81
2205,-79
2206,-79
2207,-79
2208,-77
2209,-79
2210,-81
2211,-82
2212,-83
2213,-83
2214,-85
2215,-84
2216,-83
2217,-83
2218,-81
2219,-82
2220,-82
2221,-83
2222,-85
2223,-86
2224,-85
2225,-86
2226,-84
2227,-86
2228,-85
2229,-85
2230,-87
2231,-88
2232,-90
2233,-92
2234,-92
2235,-94
2236,-94
2237,-95
2238,-93
2239,-94
2240,-93
2241,-91
2242,-90
2243,-92
2244,-93
2245,-95
2246,-97
2247,-97
2248,-95
2249,-93
2250,-92
2251,-92
2252,-91
2253,-89
2254,-88
2255,-89
2256,-91
2257,-91
2258,-89
2259,-90
2260,-91
2261,-89
2262,-87
2263,-86
2264,-86
2265,-84
2266,-86
2267,-84
2268,-86
2269,-84
2270,-86
2271,-84
2272,-85
2273,-87
2274,-85
2275,-83
2276,-85
2277,-86
2278,-87
2279,-89
2280,-89
2281,-91
2282,-91
2283,-93
2284,-94
2285,-94
2286,-92
2287,-91
2288,-92
2289,-91
2290,-89
2291,-88
2292,-86
2293,-87
2294,-86
2295,-87
2296,-89
2297,-87
2298,-89
2299,-91
2300,-90
2301,-89
2302,-90
2303,-91
2304,-90
2305,-90
2306,-91
2307,-92
2308,-91
2309,-91
2310,-92
2311,-93
2312,-91
2313,-93
2314,-92
2315,-94
2316,-92
2317,-92
2318,-90
2319,-92
2320,-92
2321,-94
2322,-96
2323,-94
2324,-95
2325,-93
2326,-93
2327,-94
2328,-96
2329,-98
2330,-96
2331,-98
2332,-97
2333,-97
2334,-97
2335,-98
2336,-100
2337,-99
2338,-97
2339,-99
2340,-99
2341,-101
2342,-100
2343,-98
2344,-98
2345,-98
2346,-96
2347,-97
2348,-98
2349,-100
2350,-98
2351,-99
2352,-100
2353,-101
2354,-103
2355,-101
2356,-101
2357,-101
2358,-102
2359,-102
2360,-102
2361,-102
2362,-101
2363,-101
2364,-99
2365,-99
2366,-100
2367,-98
2368,-98
2369,-100
2370,-100
2371,-98
2372,-97
2373,-99
2374,-101
2375,-103
2376,-101
2377,-103
2378,-101
2379,-102
2380,-102
2381,-104
2382,-104
2383,-106
2384,-105
2385,-103
2386,-105
2387,-106
2388,-105
2389,-104
2390,-106
2391,-105
2392,-107
2393,-109
2394,-111
2395,-109
2396,-109
2397,-108
2398,-109
2399,-110
2400,-108
2401,-107
2402,-106
2403,-106
2404,-108
2405,-107
2406,-105
2407,-107
2408,-106
2409,-108
2410,-107
2411,-106
2412,-108
2413,-110
2414,-109
2415,-107
2416,-108
2417,-110
2418,-110
2419,-111
2420,-110
2421,-108
2422,-106
2423,-105
2424,-105
2425,-105
2426,-107
2427,-105
2428,-107
2429,-108
2430,-107
2431,-105
2432,-106
2433,-107
2434,-106
2435,-107
2436,-105
2437,-107
2438,-106
2439,-108
2440,-110
2441,-111
2442,-110
2443,-109
2444,-108
2445,-107
2446,-105
2447,-103
2448,-101
2449,-102
2450,-103
2451,-103
2452,-103
2453,-103
2454,-102
2455,-100
2456,-98
2457,-100
2458,-101
2459,-103
2460,-102
2461,-100
2462,-101
2463,-99
2464,-101
2465,-103
2466,-103
2467,-104
2468,-104
2469,-105
2470,-106
2471,-106
2472,-106
2473,-107
2474,-109
2475,-110
2476,-112
2477,-110
2478,-110
2479,-108
2480,-108
2481,-107
2482,-106
2483,-108
2484,-109
2485,-108
2486,-106
2487,-106
2488,-105
2489,-105
2490,-105
2491,-106
2492,-107
2493,-108
2494,-108
2495,-107
2496,-106
2497,-108
2498,-110
2499,-112
2500,-111
2501,-112
2502,-112
2503,-112
2504,-111
2505,-110
2506,-109
2507,-111
2508,-109
2509,-108
2510,-109
2511,-109
2512,-108
2513,-106
2514,-106
2515,-107
2516,-109
2517,-108
2518,-106
2519,-105
2520,-104
2521,-105
2522,-105
